Age,Experience,Salary,Performance_Score,Work_Life_Balance,Department,Education_Level,Gender,Marital_Status,Job_Role
53,28,82076,3,1,Finance,Bachelor,Male,Divorced,Clerk
37,16,52847,3,4,Marketing,Master,Female,Married,Manager
27,3,41035,4,3,Finance,Bachelor,Male,Single,Clerk
34,11,53640,3,2,HR,Master,Female,Single,Clerk
22,0,30000,4,3,HR,Bachelor,Male,Single,Clerk
34,9,38191,3,5,HR,Bachelor,Female,Single,Clerk
29,7,33648,3,3,Finance,Bachelor,Female,Single,Clerk
41,17,90216,4,3,Sales,PhD,Male,Married,Executive
31,6,39035,3,2,Marketing,Bachelor,Female,Married,Executive
34,9,36967,4,2,Sales,Bachelor,Female,Single,Executive
30,7,40127,3,3,Marketing,Master,Male,Married,Manager
47,26,58807,3,4,Finance,High School,Female,Married,Analyst
32,8,61045,4,5,Finance,Master,Female,Divorced,Manager
47,26,57218,3,3,Sales,High School,Male,Widowed,Executive
40,14,42199,4,3,HR,Bachelor,Male,Divorced,Manager
38,12,39629,3,4,Finance,High School,Female,Married,Analyst
37,13,65687,3,2,Finance,Master,Female,Married,Clerk
37,15,63045,4,2,Engineering,Bachelor,Male,Married,Engineer
22,0,30000,4,4,Sales,Bachelor,Female,Single,Executive
33,10,38767,3,4,Sales,High School,Male,Single,Executive
40,18,55952,4,4,Finance,Bachelor,Female,Married,Analyst
34,9,56480,3,3,Finance,Master,Female,Divorced,Clerk
25,0,30000,4,4,HR,Bachelor,Female,Single,Clerk
34,11,60171,2,1,Engineering,Bachelor,Male,Single,Engineer
46,21,69103,1,2,Finance,Bachelor,Female,Married,Clerk
43,21,71030,2,4,Finance,Bachelor,Male,Married,Analyst
34,10,35223,4,3,HR,High School,Female,Single,Clerk
41,16,39733,3,2,Marketing,High School,Male,Married,Analyst
32,11,52146,3,4,Marketing,Master,Female,Married,Executive
23,0,47632,4,4,Sales,PhD,Female,Divorced,Executive
28,4,35055,2,3,Marketing,Bachelor,Male,Single,Executive
45,23,76783,3,3,Marketing,Master,Female,Widowed,Manager
33,11,37048,4,4,Marketing,High School,Female,Married,Executive
33,10,44968,3,4,Finance,Bachelor,Female,Single,Analyst
32,9,68733,1,4,Engineering,Bachelor,Male,Single,Engineer
48,27,63466,4,3,HR,Bachelor,Male,Divorced,Clerk
46,22,66498,3,2,Sales,Bachelor,Female,Married,Executive
50,29,101049,1,3,Finance,Master,Female,Divorced,Manager
33,12,56269,2,3,Marketing,Master,Male,Married,Manager
37,15,40896,3,1,Marketing,High School,Female,Married,Analyst
24,3,50877,3,2,Engineering,Bachelor,Male,Single,Engineer
45,24,92565,2,2,Marketing,PhD,Female,Divorced,Executive
26,1,35378,3,1,Sales,Bachelor,Female,Single,Executive
36,13,57213,4,3,Finance,Bachelor,Male,Divorced,Manager
27,4,46066,4,3,Finance,Bachelor,Male,Single,Analyst
30,6,40169,4,3,Finance,Bachelor,Female,Divorced,Manager
29,6,31537,4,3,Sales,High School,Male,Single,Manager
30,4,49489,3,3,Engineering,Master,Female,Married,Engineer
31,7,60784,3,2,Finance,Master,Female,Married,Analyst
31,6,45894,5,3,Engineering,Bachelor,Male,Married,Engineer
40,17,65162,4,4,Marketing,Master,Female,Married,Analyst
27,2,30000,4,4,Marketing,Bachelor,Female,Single,Executive
36,13,48581,3,3,Finance,High School,Female,Married,Clerk
43,20,64483,4,4,HR,Master,Male,Married,Clerk
31,6,40142,2,3,Marketing,Bachelor,Female,Married,Analyst
29,8,32922,5,3,HR,Bachelor,Female,Single,Clerk
33,12,49328,3,5,Finance,Bachelor,Female,Single,Manager
43,22,99052,3,3,Sales,PhD,Female,Married,Executive
36,10,58658,3,3,Marketing,Master,Male,Married,Executive
31,10,51440,1,4,HR,Master,Female,Married,Clerk
38,15,56685,2,5,Finance,High School,Female,Married,Analyst
27,5,49748,3,5,Sales,Master,Male,Married,Manager
39,14,48526,3,5,Marketing,Bachelor,Female,Married,Analyst
37,15,68708,2,1,HR,PhD,Male,Married,Clerk
32,6,36544,5,3,Marketing,High School,Female,Single,Executive
29,7,44537,3,3,Sales,Bachelor,Female,Single,Executive
28,4,31751,3,3,Marketing,Bachelor,Female,Married,Analyst
38,17,81440,3,2,Engineering,Master,Male,Divorced,Engineer
43,17,59486,2,4,Marketing,Master,Female,Married,Analyst
30,7,55973,4,3,Engineering,Bachelor,Female,Married,Engineer
38,17,52700,3,3,Finance,Bachelor,Female,Married,Analyst
22,1,45154,2,3,Engineering,Master,Male,Single,Engineer
30,8,45227,2,3,Engineering,High School,Female,Single,Engineer
34,10,70415,3,4,Engineering,Master,Male,Married,Engineer
28,7,59631,3,3,Engineering,Master,Male,Single,Engineer
28,3,30379,3,3,Sales,High School,Male,Married,Manager
30,5,42586,3,2,Engineering,High School,Male,Married,Engineer
37,16,68792,4,3,Engineering,Bachelor,Female,Married,Engineer
33,11,33320,4,2,Marketing,High School,Female,Single,Executive
22,0,34322,3,1,Sales,Bachelor,Male,Single,Manager
22,0,45561,4,3,Engineering,Master,Female,Single,Engineer
30,4,39677,2,2,Finance,Bachelor,Male,Single,Clerk
38,12,39454,3,5,Marketing,High School,Male,Married,Manager
22,0,30000,2,3,Marketing,Bachelor,Male,Single,Executive
31,7,36013,3,3,Marketing,Bachelor,Female,Single,Analyst
31,9,48102,3,2,Marketing,Master,Female,Single,Executive
44,21,53987,4,2,Marketing,High School,Female,Married,Executive
32,7,37660,2,3,Finance,Bachelor,Male,Single,Manager
37,11,61642,3,5,Finance,Master,Female,Divorced,Manager
35,10,44623,5,1,Finance,Bachelor,Female,Divorced,Clerk
22,0,37391,3,3,HR,Bachelor,Male,Single,Clerk
40,19,45473,3,2,Marketing,High School,Male,Married,Manager
36,12,49287,2,4,Marketing,Master,Female,Divorced,Manager
38,15,48697,4,3,Finance,Bachelor,Male,Married,Manager
60,35,112939,3,1,Finance,Master,Male,Divorced,Analyst
22,1,38958,2,3,Sales,Master,Female,Single,Executive
47,24,62260,4,5,HR,Bachelor,Female,Married,Clerk
32,9,34620,3,3,HR,Bachelor,Female,Single,Clerk
37,15,64315,3,2,Engineering,High School,Male,Married,Engineer
34,10,49950,5,2,Finance,Bachelor,Female,Married,Analyst
32,8,47651,1,5,HR,Master,Male,Married,Manager
31,9,44288,5,3,Marketing,Bachelor,Male,Single,Manager
37,12,53364,4,3,Finance,Bachelor,Female,Married,Analyst
24,3,44309,3,2,HR,Master,Male,Single,Clerk
40,16,51350,4,5,Sales,Bachelor,Male,Married,Manager
32,10,65145,4,3,Engineering,Bachelor,Female,Single,Engineer
27,4,38399,4,1,HR,Bachelor,Male,Divorced,Clerk
31,5,42683,3,1,Sales,Bachelor,Female,Married,Executive
43,21,97857,3,5,Marketing,PhD,Male,Divorced,Analyst
31,5,37233,3,4,Finance,Bachelor,Male,Single,Clerk
37,12,50483,2,2,Sales,Bachelor,Male,Married,Executive
29,8,57313,2,3,Engineering,Bachelor,Male,Married,Engineer
40,14,39044,4,3,Marketing,High School,Female,Divorced,Analyst
39,14,54134,5,4,Sales,Bachelor,Female,Married,Manager
47,21,74288,3,2,Finance,Bachelor,Male,Divorced,Manager
33,10,47182,4,3,Marketing,Master,Female,Single,Executive
39,16,51801,2,2,HR,Master,Female,Widowed,Clerk
35,12,61067,4,2,Engineering,Bachelor,Male,Married,Engineer
44,21,49077,4,2,Sales,Bachelor,Male,Married,Executive
29,7,41759,1,1,Engineering,High School,Male,Single,Engineer
40,17,65154,2,1,Engineering,High School,Female,Married,Engineer
33,10,49247,4,4,Engineering,Bachelor,Male,Single,Engineer
34,12,50502,3,4,Finance,Bachelor,Male,Single,Analyst
35,12,40200,3,2,Marketing,Bachelor,Female,Married,Executive
36,11,46059,5,3,Marketing,Bachelor,Female,Married,Analyst
34,9,50418,5,4,HR,Master,Female,Single,Clerk
36,12,43296,4,1,HR,Bachelor,Male,Divorced,Clerk
46,21,76660,4,1,Finance,Master,Female,Married,Manager
41,20,60951,3,3,Sales,Bachelor,Female,Widowed,Manager
41,20,72804,2,3,Finance,Bachelor,Male,Divorced,Manager
31,10,65271,5,3,Finance,Master,Male,Married,Clerk
28,6,48055,4,3,Engineering,Bachelor,Male,Single,Engineer
41,16,81711,4,1,Engineering,Master,Female,Married,Engineer
41,20,46593,3,3,Sales,High School,Male,Married,Executive
45,21,70347,4,2,Finance,Bachelor,Male,Married,Clerk
30,8,38599,1,3,Finance,Bachelor,Female,Married,Manager
33,9,50834,3,4,Finance,Bachelor,Female,Married,Clerk
23,0,42577,2,4,Engineering,Master,Female,Divorced,Engineer
32,9,65793,4,3,Engineering,Master,Female,Married,Engineer
41,17,59105,4,1,Marketing,Master,Male,Widowed,Analyst
31,8,50222,3,4,Finance,Bachelor,Female,Single,Analyst
39,17,49909,1,4,Marketing,Bachelor,Male,Divorced,Executive
33,9,34832,4,5,HR,Bachelor,Female,Single,Clerk
37,13,44274,5,3,Marketing,Bachelor,Female,Married,Analyst
26,0,40572,3,2,Finance,PhD,Female,Single,Analyst
35,13,47351,4,5,Finance,High School,Female,Married,Clerk
22,0,31832,5,3,Engineering,Bachelor,Male,Single,Engineer
33,12,45394,3,1,Marketing,Bachelor,Male,Divorced,Executive
23,0,32096,2,3,Sales,Master,Male,Single,Executive
43,19,75630,5,2,Marketing,Master,Female,Married,Executive
40,16,61726,2,3,Finance,Bachelor,Male,Married,Analyst
38,16,52888,3,3,Engineering,High School,Male,Married,Engineer
45,23,62089,4,5,Marketing,Bachelor,Female,Married,Executive
28,3,30000,4,3,HR,Bachelor,Male,Divorced,Clerk
47,25,106286,4,3,Sales,PhD,Female,Married,Executive
41,18,54946,4,3,Marketing,Bachelor,Male,Divorced,Manager
33,10,61223,4,3,Engineering,Bachelor,Male,Married,Engineer
42,16,46770,3,4,Marketing,Bachelor,Male,Divorced,Manager
27,4,37805,3,2,Engineering,Bachelor,Female,Married,Engineer
29,6,40500,3,3,Finance,Master,Male,Married,Clerk
30,5,30000,4,3,Marketing,High School,Male,Married,Analyst
31,7,38526,5,3,Marketing,Bachelor,Female,Married,Analyst
27,4,88937,3,3,Engineering,PhD,Female,Single,Engineer
43,17,40662,2,1,Marketing,High School,Male,Married,Executive
33,11,57560,5,3,Finance,Master,Female,Married,Manager
37,14,55801,2,4,Finance,Bachelor,Female,Married,Clerk
31,5,31890,2,2,Marketing,Bachelor,Female,Married,Executive
22,0,30000,4,2,Finance,High School,Male,Single,Analyst
36,14,47727,3,2,Sales,Bachelor,Male,Divorced,Executive
22,0,30000,3,3,Sales,Bachelor,Male,Single,Manager
34,11,53007,5,3,Marketing,Bachelor,Female,Married,Analyst
25,1,37774,5,4,Engineering,Bachelor,Male,Married,Engineer
48,26,62976,3,2,HR,Bachelor,Female,Divorced,Clerk
41,19,56804,4,3,Finance,Bachelor,Male,Married,Clerk
35,11,56965,4,3,Marketing,Master,Male,Married,Analyst
43,21,60115,3,3,Engineering,High School,Male,Widowed,Engineer
29,6,31685,5,3,Marketing,Bachelor,Female,Single,Manager
38,16,64494,2,3,Finance,Master,Female,Married,Clerk
36,13,50919,3,2,Finance,Bachelor,Male,Divorced,Analyst
36,12,30397,3,4,HR,High School,Male,Married,Clerk
43,22,83793,4,1,Engineering,Bachelor,Male,Married,Engineer
40,16,48578,1,3,Sales,Bachelor,Female,Married,Manager
37,14,56398,4,1,Engineering,High School,Male,Married,Engineer
23,0,31300,4,4,Marketing,Master,Male,Single,Executive
28,4,49007,3,3,Engineering,Master,Female,Single,Engineer
34,9,52108,4,1,Engineering,Bachelor,Female,Single,Engineer
35,10,43914,3,1,Finance,Bachelor,Male,Married,Clerk
27,4,37552,3,2,Engineering,High School,Male,Married,Engineer
51,28,91441,1,4,Finance,Master,Male,Divorced,Analyst
45,24,62970,3,4,Finance,High School,Male,Married,Clerk
39,13,34176,2,5,HR,Bachelor,Male,Married,Clerk
35,13,55340,4,2,Sales,Bachelor,Female,Married,Executive
33,9,44150,2,1,Finance,Bachelor,Male,Married,Analyst
28,5,59152,3,2,Engineering,Bachelor,Female,Married,Engineer
35,11,44747,3,2,Marketing,Bachelor,Male,Married,Executive
36,10,67318,3,4,Finance,Master,Male,Married,Analyst
26,0,30000,1,5,Marketing,Bachelor,Male,Single,Executive
37,12,37849,3,2,Sales,High School,Female,Divorced,Manager
33,11,65138,2,3,Engineering,Master,Male,Single,Engineer
22,1,30000,3,3,Marketing,Bachelor,Male,Single,Executive
28,4,30000,3,4,Marketing,Bachelor,Male,Married,Manager
32,10,59717,2,3,Engineering,Bachelor,Male,Single,Engineer
48,27,71306,1,5,Sales,Bachelor,Male,Married,Executive
38,14,47867,4,3,Marketing,Bachelor,Male,Married,Executive
25,3,46380,5,4,Marketing,Master,Male,Married,Executive
38,15,62686,4,1,Marketing,Master,Female,Married,Executive
24,0,30000,3,5,HR,Bachelor,Male,Single,Clerk
42,20,47759,2,3,Marketing,High School,Female,Divorced,Executive
31,5,38034,3,3,HR,Bachelor,Male,Single,Clerk
34,13,33774,3,3,HR,Bachelor,Male,Single,Clerk
44,22,54705,3,1,Marketing,Bachelor,Female,Widowed,Manager
25,2,39851,3,2,Engineering,Bachelor,Male,Married,Engineer
25,1,30000,3,1,HR,Bachelor,Female,Married,Clerk
30,6,37127,2,5,Finance,High School,Male,Married,Analyst
42,18,47311,1,4,HR,Bachelor,Female,Divorced,Clerk
24,1,30000,2,4,Finance,Bachelor,Female,Single,Analyst
22,1,32693,2,4,Sales,Bachelor,Female,Single,Manager
31,7,56066,3,3,Marketing,PhD,Female,Single,Analyst
38,17,58056,2,1,Marketing,Bachelor,Male,Married,Manager
43,21,68423,3,1,HR,Master,Male,Married,Manager
31,5,65416,2,5,Sales,Master,Female,Married,Manager
32,6,38242,2,1,Marketing,Master,Male,Married,Analyst
43,22,42069,3,3,Marketing,High School,Female,Married,Analyst
22,1,50659,3,3,Finance,Master,Male,Single,Manager
32,6,43466,4,3,Sales,High School,Female,Married,Manager
36,12,48758,5,5,Engineering,High School,Male,Divorced,Engineer
38,13,47909,5,2,Sales,Bachelor,Male,Married,Manager
31,6,30123,3,4,Marketing,High School,Female,Single,Executive
35,12,45486,3,3,Engineering,High School,Male,Married,Engineer
22,0,30000,2,5,Engineering,Bachelor,Male,Single,Engineer
30,4,48378,5,5,Engineering,Bachelor,Male,Married,Engineer
38,15,52547,4,2,Sales,Bachelor,Female,Married,Executive
28,3,30000,4,3,Engineering,High School,Male,Married,Engineer
35,13,60337,3,4,Engineering,Bachelor,Female,Married,Engineer
38,14,62655,3,2,Marketing,PhD,Female,Divorced,Analyst
32,8,41664,2,3,Marketing,Bachelor,Male,Single,Analyst
36,14,50865,5,3,Sales,Bachelor,Male,Married,Manager
28,6,56729,3,3,Marketing,PhD,Male,Single,Manager
33,8,39247,3,3,Finance,High School,Female,Single,Clerk
39,16,56507,2,4,Marketing,Bachelor,Female,Married,Executive
36,14,59154,4,4,Marketing,Master,Male,Divorced,Analyst
30,7,57520,2,4,Finance,Master,Male,Single,Manager
36,15,61595,4,5,Sales,Bachelor,Male,Married,Executive
40,16,61186,3,3,Engineering,High School,Male,Married,Engineer
22,0,35443,3,1,Marketing,Master,Male,Single,Executive
43,19,52169,3,3,Finance,High School,Male,Divorced,Analyst
32,7,32718,4,5,HR,Bachelor,Male,Single,Clerk
37,16,48229,4,1,Marketing,Bachelor,Female,Married,Analyst
43,19,55106,3,3,Marketing,Bachelor,Male,Married,Manager
25,4,45186,3,3,Finance,Master,Female,Married,Manager
30,5,56312,2,5,Sales,Master,Male,Single,Executive
32,10,61860,2,5,Finance,Master,Female,Married,Analyst
29,5,30000,3,4,HR,High School,Male,Single,Manager
47,26,97325,4,1,Engineering,Bachelor,Male,Widowed,Engineer
29,3,55247,3,1,Engineering,Master,Male,Single,Engineer
31,7,43032,3,2,Finance,Bachelor,Male,Single,Clerk
36,12,56192,4,3,Marketing,Master,Female,Married,Executive
26,2,39936,5,2,Marketing,Master,Female,Single,Manager
32,9,55550,3,3,Finance,Bachelor,Male,Divorced,Clerk
37,16,49101,3,2,Engineering,High School,Male,Married,Engineer
32,11,47083,4,4,Finance,Bachelor,Male,Single,Clerk
34,10,48206,3,4,HR,Master,Female,Married,Clerk
31,9,48186,3,3,Sales,Bachelor,Female,Married,Manager
24,0,40723,4,5,Sales,Master,Male,Single,Manager
37,14,48964,4,2,Marketing,Bachelor,Male,Married,Manager
47,22,64691,4,2,Marketing,Bachelor,Male,Married,Executive
35,12,40167,2,2,HR,Bachelor,Male,Married,Clerk
36,14,66458,3,5,Finance,Bachelor,Female,Married,Clerk
39,15,57985,3,3,Sales,Master,Female,Married,Executive
26,5,37609,3,5,Engineering,Bachelor,Male,Married,Engineer
46,20,59874,3,2,Marketing,Bachelor,Male,Married,Analyst
36,12,63700,3,4,Engineering,Master,Female,Widowed,Engineer
46,24,48226,3,3,Marketing,High School,Male,Widowed,Executive
29,8,45412,4,4,Finance,Bachelor,Female,Single,Clerk
47,24,59905,4,5,Finance,High School,Female,Married,Clerk
40,15,41446,3,5,HR,High School,Female,Married,Manager
38,13,47026,3,4,Finance,Bachelor,Male,Married,Manager
36,12,45762,3,1,HR,Master,Male,Married,Clerk
33,10,44688,3,3,HR,High School,Female,Single,Clerk
43,17,48999,3,4,HR,Bachelor,Male,Married,Manager
35,9,30000,4,3,HR,High School,Female,Married,Manager
22,0,32444,2,4,Engineering,Bachelor,Male,Single,Engineer
27,2,30000,3,2,HR,High School,Male,Married,Clerk
33,10,49527,3,2,Finance,Bachelor,Male,Single,Clerk
37,13,66555,2,3,Sales,Master,Male,Married,Executive
34,13,74970,2,3,Engineering,Bachelor,Female,Single,Engineer
43,19,59815,4,2,Finance,Bachelor,Female,Married,Analyst
22,0,30000,4,2,Finance,Bachelor,Female,Single,Analyst
36,13,66320,4,3,Finance,Master,Male,Married,Analyst
22,0,30000,3,4,Sales,Bachelor,Male,Single,Manager
40,17,58390,4,2,Marketing,Bachelor,Female,Divorced,Analyst
34,13,61833,2,5,Sales,Bachelor,Male,Married,Executive
37,14,48551,4,1,Marketing,Bachelor,Female,Married,Manager
28,6,36577,3,4,HR,Bachelor,Male,Single,Manager
43,19,63350,4,2,Marketing,Master,Female,Married,Analyst
42,17,62896,3,3,Finance,Bachelor,Female,Married,Manager
39,13,57458,4,3,Engineering,Bachelor,Male,Married,Engineer
34,13,58180,3,3,Engineering,Bachelor,Female,Single,Engineer
39,13,30715,1,4,Marketing,High School,Female,Married,Analyst
30,6,32740,3,4,Marketing,High School,Female,Married,Executive
40,17,71186,3,1,Marketing,Master,Male,Married,Manager
46,20,86002,2,4,Finance,Master,Male,Divorced,Clerk
42,20,68935,3,3,Marketing,Master,Female,Married,Analyst
29,6,44920,3,4,Sales,Master,Female,Married,Manager
37,13,46584,3,3,Marketing,Bachelor,Female,Married,Analyst
25,0,30000,3,1,Finance,Bachelor,Female,Divorced,Analyst
39,18,61704,2,3,Sales,Bachelor,Male,Married,Executive
38,12,38334,3,5,HR,High School,Female,Married,Clerk
22,0,30000,2,1,Marketing,Master,Male,Divorced,Manager
26,1,44266,2,3,Finance,PhD,Female,Single,Analyst
33,7,38612,5,3,Marketing,Master,Male,Married,Analyst
32,8,44799,5,2,Finance,Bachelor,Male,Single,Manager
26,5,35521,4,3,Marketing,Bachelor,Male,Single,Analyst
37,13,43852,3,1,Finance,High School,Female,Married,Analyst
36,14,48773,4,5,Finance,Bachelor,Female,Widowed,Analyst
33,10,53741,3,4,Engineering,Bachelor,Female,Single,Engineer
29,3,40102,2,5,Engineering,Bachelor,Male,Single,Engineer
42,17,78084,4,3,Finance,Master,Male,Widowed,Clerk
46,25,71272,5,1,Marketing,Master,Female,Married,Executive
31,6,34559,4,3,Finance,High School,Male,Single,Manager
30,5,30000,3,3,Marketing,High School,Female,Single,Executive
38,13,48542,3,5,Sales,Bachelor,Female,Married,Executive
32,6,56846,2,4,Engineering,Bachelor,Male,Married,Engineer
34,13,46770,3,3,HR,Master,Female,Married,Clerk
40,19,45464,4,4,Sales,Bachelor,Female,Married,Executive
22,0,30000,3,5,Sales,Bachelor,Female,Single,Executive
44,21,69945,2,4,Finance,Bachelor,Female,Divorced,Analyst
35,9,35636,1,3,Marketing,Bachelor,Female,Married,Manager
32,6,46776,3,3,Finance,Master,Male,Married,Clerk
34,10,34034,5,3,HR,High School,Male,Single,Manager
34,8,71790,3,4,Engineering,Master,Male,Married,Engineer
22,0,33405,3,4,Marketing,Bachelor,Male,Single,Executive
45,23,80724,3,2,Sales,Master,Male,Divorced,Executive
35,10,34646,4,3,Finance,High School,Male,Married,Manager
38,17,82590,4,4,Engineering,Bachelor,Female,Married,Engineer
41,15,45396,3,3,Marketing,Bachelor,Female,Married,Analyst
27,1,30000,2,3,Marketing,Bachelor,Male,Single,Analyst
38,14,61167,2,3,Sales,Master,Male,Divorced,Executive
33,11,47893,4,3,Sales,Bachelor,Male,Single,Executive
40,14,62848,3,3,HR,Master,Male,Married,Clerk
22,0,30000,4,3,Marketing,Bachelor,Male,Single,Manager
34,10,53468,3,5,Marketing,Master,Female,Married,Executive
30,8,40418,4,3,Engineering,High School,Male,Married,Engineer
38,13,65592,2,4,Marketing,Master,Female,Married,Manager
38,13,68159,3,2,Finance,Master,Male,Married,Clerk
30,5,41749,3,4,Marketing,Bachelor,Male,Married,Analyst
30,7,31262,3,3,HR,Bachelor,Male,Married,Clerk
34,9,36624,3,3,HR,Bachelor,Female,Single,Manager
28,6,30584,3,2,Marketing,High School,Female,Single,Analyst
40,17,80633,3,3,Engineering,Bachelor,Male,Married,Engineer
32,7,50007,4,3,Finance,Bachelor,Female,Single,Analyst
22,0,42752,3,2,Marketing,Master,Male,Single,Analyst
32,10,80662,4,3,Engineering,Master,Male,Married,Engineer
27,2,42058,3,3,Marketing,Master,Female,Single,Executive
23,2,33766,4,4,Sales,Bachelor,Male,Single,Executive
26,0,30000,3,3,Marketing,Master,Female,Married,Analyst
35,13,42654,3,3,Finance,Bachelor,Male,Married,Analyst
44,20,54559,3,3,HR,Bachelor,Male,Married,Clerk
37,13,53513,3,5,Sales,Bachelor,Male,Married,Executive
30,8,44270,3,5,Engineering,Master,Male,Married,Engineer
38,14,51447,4,3,Marketing,Master,Male,Married,Analyst
31,9,42259,3,3,Finance,Bachelor,Female,Single,Analyst
30,9,56181,4,5,Finance,Master,Male,Married,Clerk
26,4,40167,4,5,Finance,Bachelor,Male,Married,Clerk
22,0,46737,1,1,Finance,Master,Female,Single,Clerk
32,7,32224,4,3,Marketing,Bachelor,Female,Single,Manager
36,13,66587,4,4,Engineering,Bachelor,Female,Married,Engineer
34,10,41871,1,2,Finance,Bachelor,Female,Single,Manager
32,6,41019,2,4,Marketing,Bachelor,Female,Married,Analyst
28,4,36950,3,3,Finance,Bachelor,Male,Single,Clerk
